1 Mo,1 Yr,10 Yr,12M,1M,1W,20 Yr,2M,30 Yr,3M,5 Yr,6 Mo,6M,Category,Corr with 1 Mo treasury,Corr with 1 Yr treasury,Corr with 10 Yr treasury,Corr with 20 Yr treasury,Corr with 30 Yr treasury,Corr with 5 Yr treasury,Corr with 6 Mo treasury,Corr with auto_vol(-2),Corr with auto_vol(-3),Corr with auto_vol(-4),Corr with auto_vol(3),Corr with auto_vol(4),Corr with credit_tightness,Corr with credit_tightness(-1),Corr with credit_tightness(-2),Corr with credit_tightness(-4),Corr with credit_tightness(4),Corr with libor 12M,Corr with libor 1M,Corr with libor 1W,Corr with libor 2M,Corr with libor 3M,Corr with libor 6M,Corr with libor ON,Corr with student_vol(-3),Corr with student_vol(-4),Corr with student_vol(1),Corr with student_vol(2),Corr with student_vol(4),INTEREST RATE,Month,ON,PROPERTY CITY,auto_vol(-2),auto_vol(-3),auto_vol(-4),auto_vol(3),auto_vol(4),credit_tightness,credit_tightness(-1),credit_tightness(-2),credit_tightness(-4),credit_tightness(4),spread between 1 Mo treasury,spread between 1 Yr treasury,spread between 10 Yr treasury,spread between 20 Yr treasury,spread between 30 Yr treasury,spread between 5 Yr treasury,spread between 6 Mo treasury,spread between libor 12M,spread between libor 1M,spread between libor 1W,spread between libor 2M,spread between libor 3M,spread between libor 6M,spread between libor ON,student_vol(-3),student_vol(-4),student_vol(1),student_vol(2),student_vol(4)
0.05190476190476193,0.18904761904761905,1.6223809523809525,1.0691894736842107,0.24319736842105263,0.19464736842105262,2.3061904761904763,0.3459342105263157,2.698095238095238,0.46558684210526313,0.7114285714285714,0.14809523809523809,0.7364000000000004,Health Care Facilities,0.13756255071041615,0.15256097732166982,0.9302702674089532,0.9105827335485778,0.8723066555886289,0.6423767376508505,0.13746275343687053,,,,0.7414506133083879,,,,,,0.6333064507767271,-0.06279125509470816,0.11923828670679339,0.12766925054904857,0.08144798663403524,0.046525458645512184,-0.037267205225397115,0.12712281999796818,,,,,-0.7706248405622378,2.94,2012-06,0.163,NEW YORK,,,,39268596272.9965,,,,,,88.794109524791,2.888095238095238,2.750952380952381,1.3176190476190475,0.6338095238095236,0.24190476190476184,2.2285714285714286,2.7919047619047617,1.8708105263157893,2.6968026315789473,2.7453526315789474,2.5940657894736843,2.4744131578947366,2.2036,2.777,,,,,11080080767.5225
0.07526315789473685,0.17578947368421055,1.7231578947368422,0.9997750000000002,0.22133750000000002,0.183625,2.488421052631579,0.3079875,2.8815789473684212,0.3856325000000001,0.6689473684210526,0.13736842105263158,0.6716749999999999,Health Care Facilities,0.13756255071041615,0.15256097732166982,0.9302702674089532,0.9105827335485778,0.8723066555886289,0.6423767376508505,0.13746275343687053,,,,0.7414506133083879,,,,,,0.6333064507767271,-0.06279125509470816,0.11923828670679339,0.12766925054904857,0.08144798663403524,0.046525458645512184,-0.037267205225397115,0.12712281999796818,,,,,-0.7706248405622378,2.8,2012-09,0.15189500000000006,NEW YORK,,,,40395555554.9932,,,,,,88.29263433660921,2.724736842105263,2.6242105263157893,1.0768421052631576,0.31157894736842096,-0.08157894736842142,2.1310526315789473,2.6626315789473685,1.8002249999999997,2.5786624999999996,2.6163749999999997,2.4920125,2.4143674999999996,2.128325,2.6481049999999997,,,,,9498561196.652071
0.03681818181818183,0.12681818181818183,2.7372727272727273,0.6679499999999999,0.1840704761904762,0.1493142857142857,3.488181818181818,0.22633523809523812,3.757727272727273,0.2633952380952381,1.5204545454545455,0.07181818181818184,0.3949285714285714,Health Care Facilities,0.13756255071041615,0.15256097732166982,0.9302702674089532,0.9105827335485778,0.8723066555886289,0.6423767376508505,0.13746275343687053,,,,0.7414506133083879,,,,,,0.6333064507767271,-0.06279125509470816,0.11923828670679339,0.12766925054904857,0.08144798663403524,0.046525458645512184,-0.037267205225397115,0.12712281999796818,,,,,-0.7706248405622378,4.04,2013-08,0.11782999999999999,NEW YORK,,,,44555116847.5878,,,,,,82.56600445924391,4.003181818181818,3.913181818181818,1.3027272727272727,0.5518181818181822,0.28227272727272723,2.5195454545454545,3.9681818181818183,3.37205,3.855929523809524,3.8906857142857145,3.813664761904762,3.776604761904762,3.6450714285714287,3.92217,,,,,11032404366.8063
0.046842105263157914,0.11684210526315793,2.7094736842105265,0.554605,0.155105,0.11939250000000004,3.3847368421052626,0.19663749999999997,3.6626315789473685,0.23520249999999998,1.5157894736842106,0.08105263157894738,0.3308,Health Care Facilities,0.13756255071041615,0.15256097732166982,0.9302702674089532,0.9105827335485778,0.8723066555886289,0.6423767376508505,0.13746275343687053,,,,0.7414506133083879,,,,,,0.6333064507767271,-0.06279125509470816,0.11923828670679339,0.12766925054904857,0.08144798663403524,0.046525458645512184,-0.037267205225397115,0.12712281999796818,,,,,-0.7706248405622378,3.85,2014-02,0.08627,NEW YORK,,,,44885858708.7515,,,,,,82.08517590205541,3.803157894736842,3.7331578947368422,1.1405263157894736,0.4652631578947375,0.18736842105263163,2.3342105263157897,3.7689473684210526,3.295395,3.6948950000000003,3.7306075,3.6533625,3.6147975,3.5192,3.7637300000000002,,,,,10950177839.1879
0.17181818181818184,0.6536363636363638,2.2427272727272736,1.0841380952380955,0.3523071428571429,0.289352380952381,2.6072727272727274,0.44092857142857156,2.97,0.5332357142857143,1.6986363636363635,0.4990909090909091,0.7638285714285715,Health Care Facilities,0.13756255071041615,0.15256097732166982,0.9302702674089532,0.9105827335485778,0.8723066555886289,0.6423767376508505,0.13746275343687053,,,,0.7414506133083879,,,,,,0.6333064507767271,-0.06279125509470816,0.11923828670679339,0.12766925054904857,0.08144798663403524,0.046525458645512184,-0.037267205225397115,0.12712281999796818,,,,,-0.7706248405622378,3.67,2015-12,0.2286238095238095,NEW YORK,,,,49692544708.3448,,,,,,88.1942388876454,3.498181818181818,3.016363636363636,1.4272727272727264,1.0627272727272725,0.6999999999999997,1.9713636363636364,3.170909090909091,2.5858619047619045,3.317692857142857,3.380647619047619,3.2290714285714284,3.1367642857142854,2.9061714285714286,3.4413761904761904,,,,,11412820253.2316
1.706818181818182,2.2736363636363635,2.977727272727273,2.754757142857143,1.94629,1.7524533333333332,3.0518181818181818,2.0937409523809523,3.1318181818181827,2.3356085714285713,2.816818181818181,2.0731818181818187,2.499740476190476,Health Care Facilities,0.13756255071041615,0.15256097732166982,0.9302702674089532,0.9105827335485778,0.8723066555886289,0.6423767376508505,0.13746275343687053,,,,0.7414506133083879,,,,,,0.6333064507767271,-0.06279125509470816,0.11923828670679339,0.12766925054904857,0.08144798663403524,0.046525458645512184,-0.037267205225397115,0.12712281999796818,,,,,-0.7706248405622378,3.81,2018-05,1.7065971428571427,NEW YORK,,,,52638985994.1642,,,,,,,2.103181818181818,1.5363636363636366,0.832272727272727,0.7581818181818183,0.6781818181818173,0.993181818181819,1.7368181818181814,1.055242857142857,1.86371,2.057546666666667,1.7162590476190478,1.4743914285714288,1.310259523809524,2.103402857142857,,,,,23885641915.1483
0.017500000000000005,0.11850000000000002,2.8095,0.6526857142857143,0.18057476190476196,0.14323238095238094,3.526,0.22133904761904755,3.7870000000000004,0.2531785714285715,1.5959999999999999,0.04150000000000001,0.38033809523809525,Health Care Facilities,-0.7794048805284735,-0.7749873555989921,0.5276075985898517,0.5546025242115825,0.5975654576547319,-0.7356949260575962,-0.7846743461471121,-0.9311410848501347,,,,,,,-0.9171964154719514,,,-0.6453681980444566,-0.7664480527375692,-0.7619183277605871,-0.765834069951318,-0.7132854710025716,-0.6681498315644913,-0.7644811459482719,,,,-0.8517909703539253,,3.73,2013-09,0.11272380952380952,WASHINGTON,41658198449.9001,,,,,,,88.4263020205016,,,3.7125,3.6115,0.9205000000000001,0.20400000000000018,-0.057000000000000384,2.1340000000000003,3.6885,3.0773142857142854,3.549425238095238,3.586767619047619,3.5086609523809527,3.4768214285714283,3.3496619047619047,3.6172761904761903,,,,10653400066.5467,
0.046842105263157914,0.11684210526315793,2.7094736842105265,0.554605,0.155105,0.11939250000000004,3.3847368421052626,0.19663749999999997,3.6626315789473685,0.23520249999999998,1.5157894736842106,0.08105263157894738,0.3308,Health Care Facilities,-0.7794048805284735,-0.7749873555989921,0.5276075985898517,0.5546025242115825,0.5975654576547319,-0.7356949260575962,-0.7846743461471121,-0.9311410848501347,,,,,,,-0.9171964154719514,,,-0.6453681980444566,-0.7664480527375692,-0.7619183277605871,-0.765834069951318,-0.7132854710025716,-0.6681498315644913,-0.7644811459482719,,,,-0.8517909703539253,,4.25,2014-02,0.08627,WASHINGTON,44109559396.2995,,,,,,,82.56600445924391,,,4.203157894736842,4.133157894736842,1.5405263157894735,0.8652631578947374,0.5873684210526315,2.734210526315789,4.168947368421053,3.695395,4.094895,4.1306075,4.0533625,4.0147975,3.9192,4.16373,,,,11117378455.0815,
0.496,0.8255000000000002,2.4325,1.7079285714285712,0.7713747619047617,0.720819523809524,2.7475,0.8375133333333332,3.0189999999999997,1.0256928571428574,1.9164999999999996,0.617,1.3400880952380954,Health Care Facilities,-0.7794048805284735,-0.7749873555989921,0.5276075985898517,0.5546025242115825,0.5975654576547319,-0.7356949260575962,-0.7846743461471121,-0.9311410848501347,,,,,,,-0.9171964154719514,,,-0.6453681980444566,-0.7664480527375692,-0.7619183277605871,-0.765834069951318,-0.7132854710025716,-0.6681498315644913,-0.7644811459482719,,,,-0.8517909703539253,,3.93,2017-01,0.6908933333333332,WASHINGTON,48441183549.9275,,,,,,,88.7707153640316,,,3.434,3.1045,1.4975,1.1825,0.9110000000000005,2.0135000000000005,3.313,2.2220714285714287,3.1586252380952384,3.2091804761904763,3.092486666666667,2.9043071428571428,2.589911904761905,3.239106666666667,,,,11814606928.6527,
1.09,1.5600000000000003,2.353333333333333,1.9015695454545458,1.2878790909090911,1.2036563636363637,2.6023809523809525,1.3757831818181818,2.801904761904762,1.4342040909090912,2.05,1.3895238095238096,1.6264599999999996,Health Care Facilities,-0.7794048805284735,-0.7749873555989921,0.5276075985898517,0.5546025242115825,0.5975654576547319,-0.7356949260575962,-0.7846743461471121,-0.9311410848501347,,,,,,,-0.9171964154719514,,,-0.6453681980444566,-0.7664480527375692,-0.7619183277605871,-0.765834069951318,-0.7132854710025716,-0.6681498315644913,-0.7644811459482719,,,,-0.8517909703539253,,3.29,2017-11,1.183300476190476,WASHINGTON,49589347299.2381,,,,,,,88.1148323663994,,,2.2,1.7299999999999998,0.936666666666667,0.6876190476190476,0.48809523809523814,1.2400000000000002,1.9004761904761904,1.3884304545454542,2.002120909090909,2.0863436363636363,1.9142168181818182,1.8557959090909089,1.6635400000000005,2.106699523809524,,,,12109088557.0787,
0.04,0.3858333333333334,3.459166666666667,1.2295858333333334,0.24403166666666665,0.22661833333333328,4.238333333333332,0.2545108333333333,4.263333333333333,0.2821075,2.394166666666667,0.16833333333333333,0.5802633333333334,Health Care Facilities,0.2548489384812495,0.257611633644274,0.5512188599150178,0.4227746354458207,0.3726118877819801,0.5520556873888776,0.24388430824880425,,,,,-0.34650330056579126,,,-0.27122912871885363,,,0.15224023000928172,0.24629585234985407,0.24745659336796158,0.23233576784669713,0.21509200164174952,0.16556951104807005,0.24518059064987266,,,-0.5623520599907733,,,3.75,2009-10,0.18474166666666667,CHICAGO,,,,,28389074974.2894,,,96.94128995699529,,,3.71,3.3641666666666667,0.29083333333333306,-0.4883333333333324,-0.5133333333333328,1.355833333333333,3.5816666666666666,2.520414166666667,3.5059683333333336,3.523381666666667,3.4954891666666668,3.4678925,3.1697366666666666,3.5652583333333334,,,14217328271.8582,,
0.03181818181818183,0.37136363636363634,3.589999999999999,0.9993009523809523,0.23288904761904766,0.2141833333333333,4.399545454545455,0.24197238095238102,4.494090909090908,0.2530461904761905,2.3404545454545453,0.16772727272727275,0.4528776190476191,Health Care Facilities,0.2548489384812495,0.257611633644274,0.5512188599150178,0.4227746354458207,0.3726118877819801,0.5520556873888776,0.24388430824880425,,,,,-0.34650330056579126,,,-0.27122912871885363,,,0.15224023000928172,0.24629585234985407,0.24745659336796158,0.23233576784669713,0.21509200164174952,0.16556951104807005,0.24518059064987266,,,-0.5623520599907733,,,4.47,2009-12,0.17885714285714288,CHICAGO,,,,,29160609360.1217,,,97.8799778094334,,,4.438181818181818,4.098636363636364,0.8800000000000008,0.07045454545454444,-0.024090909090908497,2.1295454545454544,4.302272727272727,3.4706990476190476,4.237110952380952,4.255816666666666,4.2280276190476185,4.216953809523809,4.01712238095238,4.291142857142857,,,11978266411.3233,,
0.1166666666666667,0.2566666666666666,2.6476190476190475,0.8043745454545456,0.25699454545454536,0.251059090909091,3.4690476190476183,0.2738163636363636,3.773333333333333,0.2913659090909092,1.4104761904761904,0.19333333333333336,0.4777727272727273,Health Care Facilities,0.2548489384812495,0.257611633644274,0.5512188599150178,0.4227746354458207,0.3726118877819801,0.5520556873888776,0.24388430824880425,,,,,-0.34650330056579126,,,-0.27122912871885363,,,0.15224023000928172,0.24629585234985407,0.24745659336796158,0.23233576784669713,0.21509200164174952,0.16556951104807005,0.24518059064987266,,,-0.5623520599907733,,,3.7,2010-09,0.22657136363636363,CHICAGO,,,,,31041077337.2648,,,92.8594669911348,,,3.5833333333333335,3.4433333333333334,1.0523809523809526,0.2309523809523819,-0.0733333333333328,2.2895238095238097,3.506666666666667,2.8956254545454545,3.443005454545455,3.448940909090909,3.4261836363636364,3.408634090909091,3.222227272727273,3.4734286363636366,,,11726514214.1317,,
0.11473684210526319,0.2863157894736842,3.5763157894736834,0.7933949999999999,0.26292499999999996,0.25165,4.423684210526316,0.28731249999999997,4.652105263157895,0.31189999999999996,2.257894736842106,0.16842105263157894,0.46404500000000004,Health Care Facilities,0.2548489384812495,0.257611633644274,0.5512188599150178,0.4227746354458207,0.3726118877819801,0.5520556873888776,0.24388430824880425,,,,,-0.34650330056579126,,,-0.27122912871885363,,,0.15224023000928172,0.24629585234985407,0.24745659336796158,0.23233576784669713,0.21509200164174952,0.16556951104807005,0.24518059064987266,,,-0.5623520599907733,,,3.94,2011-02,0.23214,CHICAGO,,,,,34623712775.9563,,,92.5881563190625,,,3.825263157894737,3.6536842105263156,0.3636842105263165,-0.48368421052631616,-0.7121052631578952,1.682105263157894,3.771578947368421,3.146605,3.677075,3.68835,3.6526875,3.6281,3.475955,3.70786,,,13238482167.5647,,
0.06478260869565221,0.25913043478260867,3.414347826086956,0.7797065217391305,0.2532847826086956,0.23889782608695653,4.26608695652174,0.2829456521739131,4.5139130434782615,0.30843478260869567,2.1134782608695653,0.15652173913043482,0.4607826086956522,Health Care Facilities,0.2548489384812495,0.257611633644274,0.5512188599150178,0.4227746354458207,0.3726118877819801,0.5520556873888776,0.24388430824880425,,,,,-0.34650330056579126,,,-0.27122912871885363,,,0.15224023000928172,0.24629585234985407,0.24745659336796158,0.23233576784669713,0.21509200164174952,0.16556951104807005,0.24518059064987266,,,-0.5623520599907733,,,2.6,2011-03,0.2076739130434783,CHICAGO,,,,,34825519831.2788,,,91.13289228397959,,,2.535217391304348,2.3408695652173916,-0.8143478260869559,-1.6660869565217395,-1.9139130434782614,0.48652173913043484,2.4434782608695653,1.8202934782608695,2.3467152173913046,2.361102173913044,2.3170543478260868,2.2915652173913044,2.139217391304348,2.3923260869565217,,,12477113046.1263,,
0.017391304347826094,0.11478260869565218,2.303043478260869,0.7783581818181818,0.21116590909090904,0.18038681818181818,3.244782608695652,0.24895727272727275,3.6513043478260867,0.29323772727272723,1.021304347826087,0.06217391304347828,0.45919454545454547,Health Care Facilities,0.2548489384812495,0.257611633644274,0.5512188599150178,0.4227746354458207,0.3726118877819801,0.5520556873888776,0.24388430824880425,,,,,-0.34650330056579126,,,-0.27122912871885363,,,0.15224023000928172,0.24629585234985407,0.24745659336796158,0.23233576784669713,0.21509200164174952,0.16556951104807005,0.24518059064987266,,,-0.5623520599907733,,,3.88,2011-08,0.14468363636363638,CHICAGO,,,,,36623269866.4569,,,91.3646878868074,,,3.862608695652174,3.765217391304348,1.576956521739131,0.635217391304348,0.2286956521739132,2.858695652173913,3.8178260869565217,3.101641818181818,3.668834090909091,3.6996131818181817,3.6310427272727273,3.5867622727272725,3.4208054545454543,3.7353163636363633,,,11510278467.2037,,
0.013500000000000003,0.1145,2.1519999999999997,0.9086428571428572,0.24373904761904758,0.19074095238095234,2.8695,0.3185252380952381,3.128,0.4064785714285714,1.0614999999999999,0.05450000000000003,0.59521,Health Care Facilities,0.2548489384812495,0.257611633644274,0.5512188599150178,0.4227746354458207,0.3726118877819801,0.5520556873888776,0.24388430824880425,,,,,-0.34650330056579126,,,-0.27122912871885363,,,0.15224023000928172,0.24629585234985407,0.24745659336796158,0.23233576784669713,0.21509200164174952,0.16556951104807005,0.24518059064987266,,,-0.5623520599907733,,,3.4,2011-10,0.1416352380952381,CHICAGO,,,,,36186315501.0541,,,90.48744874686929,,,3.3865,3.2855,1.2480000000000002,0.5305,0.2719999999999998,2.3385,3.3455,2.491357142857143,3.1562609523809524,3.2092590476190477,3.081474761904762,2.9935214285714284,2.8047899999999997,3.2583647619047618,,,11251067892.2966,,
